Key,Source,Context,English
FuriousRamsayButcherRangedBleedAuraLvl1Desc,buffs,Buff,"You have been granted extra Ranged Bleed from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]16%[-] chance to cause enemies to bleed with ranged weapons"
FuriousRamsayButcherRangedBleedAuraLvl1Desc,buffs,Buff,"You have been granted extra Ranged Bleed from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]20%[-] chance to cause enemies to bleed with ranged weapons"
FuriousRamsayButcherRangedBleedAuraLvl1Desc,buffs,Buff,"You have been granted extra Ranged Bleed from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]24%[-] chance to cause enemies to bleed with ranged weapons"
FuriousRamsayButcherRangedBleedAuraLvl1Desc,buffs,Buff,"You have been granted extra Ranged Bleed from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]28%[-] chance to cause enemies to bleed with ranged weapons"
FuriousRamsayButcherRangedBleedAuraLvl1Desc,buffs,Buff,"You have been granted extra Ranged Bleed from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]32%[-] chance to cause enemies to bleed with ranged weapons"
FuriousRamsayButcherRangedBleedAuraLvl1Desc,buffs,Buff,"You have been granted extra Ranged Bleed from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]36%[-] chance to cause enemies to bleed with ranged weapons"
FuriousRamsayButcherRangedBleedAuraLvl1Desc,buffs,Buff,"You have been granted extra Ranged Bleed from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]40%[-] chance to cause enemies to bleed with ranged weapons"

FuriousRamsaySoldierRangedDoubleDamageAuraTimerName,buffs,Buff,"Ranged Double Damage Aura"
FuriousRamsaySoldierRangedDoubleDamageAuraTimerLvl1Desc,buffs,Buff,"You have the ability to grant extra Ranged Damage to Allies and yourself within 10 meters of you\n\nAt your current level:\n • Nearby allies have a [f6f792]4%[-] chance to double the damage to enemies with ranged weapons\n • You have a [f6f792]2%[-] chance to double the damage to enemies with ranged weapons"
FuriousRamsaySoldierRangedDoubleDamageAuraTimerLvl2Desc,buffs,Buff,"You have the ability to grant extra Ranged Damage to Allies and yourself within 10 meters of you\n\nAt your current level:\n • Nearby allies have a [f6f792]8%[-] chance to double the damage to enemies with ranged weapons\n • You have a [f6f792]4%[-] chance to double the damage to enemies with ranged weapons"
FuriousRamsaySoldierRangedDoubleDamageAuraTimerLvl3Desc,buffs,Buff,"You have the ability to grant extra Ranged Damage to Allies and yourself within 10 meters of you\n\nAt your current level:\n • Nearby allies have a [f6f792]12%[-] chance to double the damage to enemies with ranged weapons\n • You have a [f6f792]6%[-] chance to double the damage to enemies with ranged weapons"
FuriousRamsaySoldierRangedDoubleDamageAuraTimerLvl4Desc,buffs,Buff,"You have the ability to grant extra Ranged Damage to Allies and yourself within 10 meters of you\n\nAt your current level:\n • Nearby allies have a [f6f792]16%[-] chance to double the damage to enemies with ranged weapons\n • You have a [f6f792]8%[-] chance to double the damage to enemies with ranged weapons"
FuriousRamsaySoldierRangedDoubleDamageAuraTimerLvl5Desc,buffs,Buff,"You have the ability to grant extra Ranged Damage to Allies and yourself within 10 meters of you\n\nAt your current level:\n • Nearby allies have a [f6f792]20%[-] chance to double the damage to enemies with ranged weapons\n • You have a [f6f792]10%[-] chance to double the damage to enemies with ranged weapons"
FuriousRamsaySoldierRangedDoubleDamageAuraTimerLvl6Desc,buffs,Buff,"You have the ability to grant extra Ranged Damage to Allies and yourself within 10 meters of you\n\nAt your current level:\n • Nearby allies have a [f6f792]24%[-] chance to double the damage to enemies with ranged weapons\n • You have a [f6f792]12%[-] chance to double the damage to enemies with ranged weapons"
FuriousRamsaySoldierRangedDoubleDamageAuraTimerLvl7Desc,buffs,Buff,"You have the ability to grant extra Ranged Damage to Allies and yourself within 10 meters of you\n\nAt your current level:\n • Nearby allies have a [f6f792]28%[-] chance to double the damage to enemies with ranged weapons\n • You have a [f6f792]14%[-] chance to double the damage to enemies with ranged weapons"
FuriousRamsaySoldierRangedDoubleDamageAuraTimerLvl8Desc,buffs,Buff,"You have the ability to grant extra Ranged Damage to Allies and yourself within 10 meters of you\n\nAt your current level:\n • Nearby allies have a [f6f792]32%[-] chance to double the damage to enemies with ranged weapons\n • You have a [f6f792]16%[-] chance to double the damage to enemies with ranged weapons"
FuriousRamsaySoldierRangedDoubleDamageAuraTimerLvl9Desc,buffs,Buff,"You have the ability to grant extra Ranged Damage to Allies and yourself within 10 meters of you\n\nAt your current level:\n • Nearby allies have a [f6f792]36%[-] chance to double the damage to enemies with ranged weapons\n • You have a [f6f792]18%[-] chance to double the damage to enemies with ranged weapons"
FuriousRamsaySoldierRangedDoubleDamageAuraTimerLvl10Desc,buffs,Buff,"You have the ability to grant extra Ranged Damage to Allies and yourself within 10 meters of you\n\nAt your current level:\n • Nearby allies have a [f6f792]40%[-] chance to double the damage to enemies with ranged weapons\n • You have a [f6f792]20%[-] chance to double the damage to enemies with ranged weapons"

FuriousRamsaySoldierRangedDoubleDamageAuraName,buffs,Buff,"Ranged Double Damage Aura"
FuriousRamsaySoldierRangedDoubleDamageAuraLvl1Desc,buffs,Buff,"You have been granted extra Ranged Damage from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]4%[-] chance to double the damage to enemies with ranged weapons"
FuriousRamsaySoldierRangedDoubleDamageAuraLvl2Desc,buffs,Buff,"You have been granted extra Ranged Damage from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]8%[-] chance to double the damage to enemies with ranged weapons"
FuriousRamsaySoldierRangedDoubleDamageAuraLvl3Desc,buffs,Buff,"You have been granted extra Ranged Damage from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]12%[-] chance to double the damage to enemies with ranged weapons"
FuriousRamsaySoldierRangedDoubleDamageAuraLvl4Desc,buffs,Buff,"You have been granted extra Ranged Damage from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]16%[-] chance to double the damage to enemies with ranged weapons"
FuriousRamsaySoldierRangedDoubleDamageAuraLvl5Desc,buffs,Buff,"You have been granted extra Ranged Damage from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]20%[-] chance to double the damage to enemies with ranged weapons"
FuriousRamsaySoldierRangedDoubleDamageAuraLvl6Desc,buffs,Buff,"You have been granted extra Ranged Damage from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]24%[-] chance to double the damage to enemies with ranged weapons"
FuriousRamsaySoldierRangedDoubleDamageAuraLvl7Desc,buffs,Buff,"You have been granted extra Ranged Damage from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]28%[-] chance to double the damage to enemies with ranged weapons"
FuriousRamsaySoldierRangedDoubleDamageAuraLvl8Desc,buffs,Buff,"You have been granted extra Ranged Damage from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]32%[-] chance to double the damage to enemies with ranged weapons"
FuriousRamsaySoldierRangedDoubleDamageAuraLvl9Desc,buffs,Buff,"You have been granted extra Ranged Damage from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]36%[-] chance to double the damage to enemies with ranged weapons"
FuriousRamsaySoldierRangedDoubleDamageAuraLvl10Desc,buffs,Buff,"You have been granted extra Ranged Damage from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]40%[-] chance to double the damage to enemies with ranged weapons"

FuriousRamsayTechnogeekRangedShockAuraTimerName,buffs,Buff,"Ranged Shock Aura"
FuriousRamsayTechnogeekRangedShockAuraTimerLvl1Desc,buffs,Buff,"You have the ability to grant extra Shock Abilities to Allies and yourself within 10 meters of you\n\nAt your current level:\n • Nearby allies have a [f6f792]4%[-] chance to shock enemies with ranged weapons\n • You have a [f6f792]2%[-] chance to shock enemies with ranged weapons"
FuriousRamsayTechnogeekRangedShockAuraTimerLvl2Desc,buffs,Buff,"You have the ability to grant extra Shock Abilities to Allies and yourself within 10 meters of you\n\nAt your current level:\n • Nearby allies have a [f6f792]8%[-] chance to shock enemies with ranged weapons\n • You have a [f6f792]4%[-] chance to shock enemies with ranged weapons"
FuriousRamsayTechnogeekRangedShockAuraTimerLvl3Desc,buffs,Buff,"You have the ability to grant extra Shock Abilities to Allies and yourself within 10 meters of you\n\nAt your current level:\n • Nearby allies have a [f6f792]12%[-] chance to shock enemies with ranged weapons\n • You have a [f6f792]6%[-] chance to shock enemies with ranged weapons"
FuriousRamsayTechnogeekRangedShockAuraTimerLvl4Desc,buffs,Buff,"You have the ability to grant extra Shock Abilities to Allies and yourself within 10 meters of you\n\nAt your current level:\n • Nearby allies have a [f6f792]16%[-] chance to shock enemies with ranged weapons\n • You have a [f6f792]8%[-] chance to shock enemies with ranged weapons"
FuriousRamsayTechnogeekRangedShockAuraTimerLvl5Desc,buffs,Buff,"You have the ability to grant extra Shock Abilities to Allies and yourself within 10 meters of you\n\nAt your current level:\n • Nearby allies have a [f6f792]20%[-] chance to shock enemies with ranged weapons\n • You have a [f6f792]10%[-] chance to shock enemies with ranged weapons"
FuriousRamsayTechnogeekRangedShockAuraTimerLvl6Desc,buffs,Buff,"You have the ability to grant extra Shock Abilities to Allies and yourself within 10 meters of you\n\nAt your current level:\n • Nearby allies have a [f6f792]24%[-] chance to shock enemies with ranged weapons\n • You have a [f6f792]12%[-] chance to shock enemies with ranged weapons"
FuriousRamsayTechnogeekRangedShockAuraTimerLvl7Desc,buffs,Buff,"You have the ability to grant extra Shock Abilities to Allies and yourself within 10 meters of you\n\nAt your current level:\n • Nearby allies have a [f6f792]28%[-] chance to shock enemies with ranged weapons\n • You have a [f6f792]14%[-] chance to shock enemies with ranged weapons"
FuriousRamsayTechnogeekRangedShockAuraTimerLvl8Desc,buffs,Buff,"You have the ability to grant extra Shock Abilities to Allies and yourself within 10 meters of you\n\nAt your current level:\n • Nearby allies have a [f6f792]32%[-] chance to shock enemies with ranged weapons\n • You have a [f6f792]16%[-] chance to shock enemies with ranged weapons"
FuriousRamsayTechnogeekRangedShockAuraTimerLvl9Desc,buffs,Buff,"You have the ability to grant extra Shock Abilities to Allies and yourself within 10 meters of you\n\nAt your current level:\n • Nearby allies have a [f6f792]36%[-] chance to shock enemies with ranged weapons\n • You have a [f6f792]18%[-] chance to shock enemies with ranged weapons"
FuriousRamsayTechnogeekRangedShockAuraTimerLvl10Desc,buffs,Buff,"You have the ability to grant extra Shock Abilities to Allies and yourself within 10 meters of you\n\nAt your current level:\n • Nearby allies have a [f6f792]40%[-] chance to shock enemies with ranged weapons\n • You have a [f6f792]20%[-] chance to shock enemies with ranged weapons"

FuriousRamsayTechnogeekRangedShockAuraName,buffs,Buff,"Ranged Shock Aura"
FuriousRamsayTechnogeekRangedShockAuraLvl1Desc,buffs,Buff,"You have been granted extra Shock Abilities from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]4%[-] chance to shock enemies with ranged weapons"
FuriousRamsayTechnogeekRangedShockAuraLvl2Desc,buffs,Buff,"You have been granted extra Shock Abilities from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]8%[-] chance to shock enemies with ranged weapons"
FuriousRamsayTechnogeekRangedShockAuraLvl3Desc,buffs,Buff,"You have been granted extra Shock Abilities from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]12%[-] chance to shock enemies with ranged weapons"
FuriousRamsayTechnogeekRangedShockAuraLvl4Desc,buffs,Buff,"You have been granted extra Shock Abilities from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]16%[-] chance to shock enemies with ranged weapons"
FuriousRamsayTechnogeekRangedShockAuraLvl5Desc,buffs,Buff,"You have been granted extra Shock Abilities from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]20%[-] chance to shock enemies with ranged weapons"
FuriousRamsayTechnogeekRangedShockAuraLvl6Desc,buffs,Buff,"You have been granted extra Shock Abilities from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]24%[-] chance to shock enemies with ranged weapons"
FuriousRamsayTechnogeekRangedShockAuraLvl7Desc,buffs,Buff,"You have been granted extra Shock Abilities from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]28%[-] chance to shock enemies with ranged weapons"
FuriousRamsayTechnogeekRangedShockAuraLvl8Desc,buffs,Buff,"You have been granted extra Shock Abilities from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]32%[-] chance to shock enemies with ranged weapons"
FuriousRamsayTechnogeekRangedShockAuraLvl9Desc,buffs,Buff,"You have been granted extra Shock Abilities from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]36%[-] chance to shock enemies with ranged weapons"
FuriousRamsayTechnogeekRangedShockAuraLvl10Desc,buffs,Buff,"You have been granted extra Shock Abilities from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]40%[-] chance to shock enemies with ranged weapons"

FuriousRamsayMadmanRangedExplosionAuraTimerName,buffs,Buff,"Ranged Explosion Aura"
FuriousRamsayMadmanRangedExplosionAuraTimerLvl1Desc,buffs,Buff,"You have the ability to grant extra Explosion Abilities to Allies and yourself within 10 meters of you\n\nAt your current level:\n • Nearby allies have a [f6f792]4%[-] chance to create a small explosion on enemies with ranged weapons\n • You have a [f6f792]2%[-] chance to create a small explosion on enemies with ranged weapons"
FuriousRamsayMadmanRangedExplosionAuraTimerLvl2Desc,buffs,Buff,"You have the ability to grant extra Explosion Abilities to Allies and yourself within 10 meters of you\n\nAt your current level:\n • Nearby allies have a [f6f792]8%[-] chance to create a small explosion on enemies with ranged weapons\n • You have a [f6f792]4%[-] chance to create a small explosion on enemies with ranged weapons"
FuriousRamsayMadmanRangedExplosionAuraTimerLvl3Desc,buffs,Buff,"You have the ability to grant extra Explosion Abilities to Allies and yourself within 10 meters of you\n\nAt your current level:\n • Nearby allies have a [f6f792]12%[-] chance to create a small explosion on enemies with ranged weapons\n • You have a [f6f792]6%[-] chance to create a small explosion on enemies with ranged weapons"
FuriousRamsayMadmanRangedExplosionAuraTimerLvl4Desc,buffs,Buff,"You have the ability to grant extra Explosion Abilities to Allies and yourself within 10 meters of you\n\nAt your current level:\n • Nearby allies have a [f6f792]16%[-] chance to create a small explosion on enemies with ranged weapons\n • You have a [f6f792]8%[-] chance to create a small explosion on enemies with ranged weapons"
FuriousRamsayMadmanRangedExplosionAuraTimerLvl5Desc,buffs,Buff,"You have the ability to grant extra Explosion Abilities to Allies and yourself within 10 meters of you\n\nAt your current level:\n • Nearby allies have a [f6f792]20%[-] chance to create a small explosion on enemies with ranged weapons\n • You have a [f6f792]10%[-] chance to create a small explosion on enemies with ranged weapons"
FuriousRamsayMadmanRangedExplosionAuraTimerLvl6Desc,buffs,Buff,"You have the ability to grant extra Explosion Abilities to Allies and yourself within 10 meters of you\n\nAt your current level:\n • Nearby allies have a [f6f792]24%[-] chance to create a small explosion on enemies with ranged weapons\n • You have a [f6f792]12%[-] chance to create a small explosion on enemies with ranged weapons"
FuriousRamsayMadmanRangedExplosionAuraTimerLvl7Desc,buffs,Buff,"You have the ability to grant extra Explosion Abilities to Allies and yourself within 10 meters of you\n\nAt your current level:\n • Nearby allies have a [f6f792]28%[-] chance to create a small explosion on enemies with ranged weapons\n • You have a [f6f792]14%[-] chance to create a small explosion on enemies with ranged weapons"
FuriousRamsayMadmanRangedExplosionAuraTimerLvl8Desc,buffs,Buff,"You have the ability to grant extra Explosion Abilities to Allies and yourself within 10 meters of you\n\nAt your current level:\n • Nearby allies have a [f6f792]32%[-] chance to create a small explosion on enemies with ranged weapons\n • You have a [f6f792]16%[-] chance to create a small explosion on enemies with ranged weapons"
FuriousRamsayMadmanRangedExplosionAuraTimerLvl9Desc,buffs,Buff,"You have the ability to grant extra Explosion Abilities to Allies and yourself within 10 meters of you\n\nAt your current level:\n • Nearby allies have a [f6f792]36%[-] chance to create a small explosion on enemies with ranged weapons\n • You have a [f6f792]18%[-] chance to create a small explosion on enemies with ranged weapons"
FuriousRamsayMadmanRangedExplosionAuraTimerLvl10Desc,buffs,Buff,"You have the ability to grant extra Explosion Abilities to Allies and yourself within 10 meters of you\n\nAt your current level:\n • Nearby allies have a [f6f792]40%[-] chance to create a small explosion on enemies with ranged weapons\n • You have a [f6f792]20%[-] chance to create a small explosion on enemies with ranged weapons"

FuriousRamsayMadmanRangedExplosionAuraName,buffs,Buff,"Ranged Explosion Aura"
FuriousRamsayMadmanRangedExplosionAuraLvl1Desc,buffs,Buff,"You have been granted extra Explosion Abilities from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]4%[-] chance to create a small explosion on enemies with ranged weapons"
FuriousRamsayMadmanRangedExplosionAuraLvl2Desc,buffs,Buff,"You have been granted extra Explosion Abilities from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]8%[-] chance to create a small explosion on enemies with ranged weapons"
FuriousRamsayMadmanRangedExplosionAuraLvl3Desc,buffs,Buff,"You have been granted extra Explosion Abilities from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]12%[-] chance to create a small explosion on enemies with ranged weapons"
FuriousRamsayMadmanRangedExplosionAuraLvl4Desc,buffs,Buff,"You have been granted extra Explosion Abilities from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]16%[-] chance to create a small explosion on enemies with ranged weapons"
FuriousRamsayMadmanRangedExplosionAuraLvl5Desc,buffs,Buff,"You have been granted extra Explosion Abilities from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]20%[-] chance to create a small explosion on enemies with ranged weapons"
FuriousRamsayMadmanRangedExplosionAuraLvl6Desc,buffs,Buff,"You have been granted extra Explosion Abilities from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]24%[-] chance to create a small explosion on enemies with ranged weapons"
FuriousRamsayMadmanRangedExplosionAuraLvl7Desc,buffs,Buff,"You have been granted extra Explosion Abilities from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]28%[-] chance to create a small explosion on enemies with ranged weapons"
FuriousRamsayMadmanRangedExplosionAuraLvl8Desc,buffs,Buff,"You have been granted extra Explosion Abilities from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]32%[-] chance to create a small explosion on enemies with ranged weapons"
FuriousRamsayMadmanRangedExplosionAuraLvl9Desc,buffs,Buff,"You have been granted extra Explosion Abilities from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]36%[-] chance to create a small explosion on enemies with ranged weapons"
FuriousRamsayMadmanRangedExplosionAuraLvl10Desc,buffs,Buff,"You have been granted extra Explosion Abilities from one of your Allies\n\nAt the current level, you:\n • You have a [f6f792]40%[-] chance to create a small explosion on enemies with ranged weapons"

FuriousRamsayBuilderRangedDismemberAuraTimerName,buffs,Buff,"Ranged Dismemberment Aura"
FuriousRamsayBuilderRangedDismemberAuraTimerLvl1Desc,buffs,Buff,"You have the ability to grant extra Dismemberment Abilities to Allies and yourself within 10 meters of you\n\nAt your current level:\n • You have a [f6f792]0.5%[-] chance to trigger increased dismemberment with ranged weapons when aiming for the head\n • Nearby allies have a [f6f792]0.5%[-] chance to trigger increased dismemberment with ranged weapons when aiming for the head\n • You have a [f6f792]1%[-] chance to dismember with ranged weapons when aiming elsewhere\n • Nearby allies have a [f6f792]1%[-] chance to dismember with ranged weapons when aiming elsewhere"
FuriousRamsayBuilderRangedDismemberAuraTimerLvl2Desc,buffs,Buff,"You have the ability to grant extra Dismemberment Abilities to Allies and yourself within 10 meters of you\n\nAt your current level:\n • You have a [f6f792]1%[-] chance to trigger increased dismemberment with ranged weapons when aiming for the head\n • Nearby allies have a [f6f792]1%[-] chance to trigger increased dismemberment with ranged weapons when aiming for the head\n • You have a [f6f792]2%[-] chance to dismember with ranged weapons when aiming elsewhere\n • Nearby allies have a [f6f792]2%[-] chance to dismember with ranged weapons when aiming elsewhere"
FuriousRamsayBuilderRangedDismemberAuraTimerLvl3Desc,buffs,Buff,"You have the ability to grant extra Dismemberment Abilities to Allies and yourself within 10 meters of you\n\nAt your current level:\n • You have a [f6f792]1.5%[-] chance to trigger increased dismemberment with ranged weapons when aiming for the head\n • Nearby allies have a [f6f792]1.5%[-] chance to trigger increased dismemberment with ranged weapons when aiming for the head\n • You have a [f6f792]3%[-] chance to dismember with ranged weapons when aiming elsewhere\n • Nearby allies have a [f6f792]3%[-] chance to dismember with ranged weapons when aiming elsewhere"
FuriousRamsayBuilderRangedDismemberAuraTimerLvl4Desc,buffs,Buff,"You have the ability to grant extra Dismemberment Abilities to Allies and yourself within 10 meters of you\n\nAt your current level:\n • You have a [f6f792]2%[-] chance to trigger increased dismemberment with ranged weapons when aiming for the head\n • Nearby allies have a [f6f792]2%[-] chance to trigger increased dismemberment with ranged weapons when aiming for the head\n • You have a [f6f792]4%[-] chance to dismember with ranged weapons when aiming elsewhere\n • Nearby allies have a [f6f792]4%[-] chance to dismember with ranged weapons when aiming elsewhere"
FuriousRamsayBuilderRangedDismemberAuraTimerLvl5Desc,buffs,Buff,"You have the ability to grant extra Dismemberment Abilities to Allies and yourself within 10 meters of you\n\nAt your current level:\n • You have a [f6f792]2.5%[-] chance to trigger increased dismemberment with ranged weapons when aiming for the head\n • Nearby allies have a [f6f792]2.5%[-] chance to trigger increased dismemberment with ranged weapons when aiming for the head\n • You have a [f6f792]5%[-] chance to dismember with ranged weapons when aiming elsewhere\n • Nearby allies have a [f6f792]5%[-] chance to dismember with ranged weapons when aiming elsewhere"
FuriousRamsayBuilderRangedDismemberAuraTimerLvl6Desc,buffs,Buff,"You have the ability to grant extra Dismemberment Abilities to Allies and yourself within 10 meters of you\n\nAt your current level:\n • You have a [f6f792]3%[-] chance to trigger increased dismemberment with ranged weapons when aiming for the head\n • Nearby allies have a [f6f792]3%[-] chance to trigger increased dismemberment with ranged weapons when aiming for the head\n • You have a [f6f792]6%[-] chance to dismember with ranged weapons when aiming elsewhere\n • Nearby allies have a [f6f792]6%[-] chance to dismember with ranged weapons when aiming elsewhere"
FuriousRamsayBuilderRangedDismemberAuraTimerLvl7Desc,buffs,Buff,"You have the ability to grant extra Dismemberment Abilities to Allies and yourself within 10 meters of you\n\nAt your current level:\n • You have a [f6f792]3.5%[-] chance to trigger increased dismemberment with ranged weapons when aiming for the head\n • Nearby allies have a [f6f792]3.5%[-] chance to trigger increased dismemberment with ranged weapons when aiming for the head\n • You have a [f6f792]7%[-] chance to dismember with ranged weapons when aiming elsewhere\n • Nearby allies have a [f6f792]7%[-] chance to dismember with ranged weapons when aiming elsewhere"
FuriousRamsayBuilderRangedDismemberAuraTimerLvl8Desc,buffs,Buff,"You have the ability to grant extra Dismemberment Abilities to Allies and yourself within 10 meters of you\n\nAt your current level:\n • You have a [f6f792]4%[-] chance to trigger increased dismemberment with ranged weapons when aiming for the head\n • Nearby allies have a [f6f792]4%[-] chance to trigger increased dismemberment with ranged weapons when aiming for the head\n • You have a [f6f792]8%[-] chance to dismember with ranged weapons when aiming elsewhere\n • Nearby allies have a [f6f792]8%[-] chance to dismember with ranged weapons when aiming elsewhere"
FuriousRamsayBuilderRangedDismemberAuraTimerLvl9Desc,buffs,Buff,"You have the ability to grant extra Dismemberment Abilities to Allies and yourself within 10 meters of you\n\nAt your current level:\n • You have a [f6f792]4.5%[-] chance to trigger increased dismemberment with ranged weapons when aiming for the head\n • Nearby allies have a [f6f792]4.5%[-] chance to trigger increased dismemberment with ranged weapons when aiming for the head\n • You have a [f6f792]9%[-] chance to dismember with ranged weapons when aiming elsewhere\n • Nearby allies have a [f6f792]9%[-] chance to dismember with ranged weapons when aiming elsewhere"
FuriousRamsayBuilderRangedDismemberAuraTimerLvl10Desc,buffs,Buff,"You have the ability to grant extra Dismemberment Abilities to Allies and yourself within 10 meters of you\n\nAt your current level:\n • You have a [f6f792]5%[-] chance to trigger increased dismemberment with ranged weapons when aiming for the head\n • Nearby allies have a [f6f792]5%[-] chance to trigger increased dismemberment with ranged weapons when aiming for the head\n • You have a [f6f792]10%[-] chance to dismember with ranged weapons when aiming elsewhere\n • Nearby allies have a [f6f792]10%[-] chance to dismember with ranged weapons when aiming elsewhere"

FuriousRamsayBuilderRangedDismemberAuraName,buffs,Buff,"Ranged Dismemberment Aura"
FuriousRamsayBuilderRangedDismemberAuraLvl1Desc,buffs,Buff,"You have been granted extra Dismemberment Abilities from one of your Allies\n\nAt the current level, you:\n • Have a [f6f792]0.5%[-] chance to trigger increased dismemberment with ranged weapons when aiming for the head\n • Have a [f6f792]1%[-] chance to trigger increased dismemberment with ranged weapons when aiming elsewhere"
FuriousRamsayBuilderRangedDismemberAuraLvl2Desc,buffs,Buff,"You have been granted extra Dismemberment Abilities from one of your Allies\n\nAt the current level, you:\n • Have a [f6f792]1%[-] chance to trigger increased dismemberment with ranged weapons when aiming for the head\n • Have a [f6f792]2%[-] chance to trigger increased dismemberment with ranged weapons when aiming elsewhere"
FuriousRamsayBuilderRangedDismemberAuraLvl3Desc,buffs,Buff,"You have been granted extra Dismemberment Abilities from one of your Allies\n\nAt the current level, you:\n • Have a [f6f792]1.5%[-] chance to trigger increased dismemberment with ranged weapons when aiming for the head\n • Have a [f6f792]3%[-] chance to trigger increased dismemberment with ranged weapons when aiming elsewhere"
FuriousRamsayBuilderRangedDismemberAuraLvl4Desc,buffs,Buff,"You have been granted extra Dismemberment Abilities from one of your Allies\n\nAt the current level, you:\n • Have a [f6f792]2%[-] chance to trigger increased dismemberment with ranged weapons when aiming for the head\n • Have a [f6f792]4%[-] chance to trigger increased dismemberment with ranged weapons when aiming elsewhere"
FuriousRamsayBuilderRangedDismemberAuraLvl5Desc,buffs,Buff,"You have been granted extra Dismemberment Abilities from one of your Allies\n\nAt the current level, you:\n • Have a [f6f792]2.5%[-] chance to trigger increased dismemberment with ranged weapons when aiming for the head\n • Have a [f6f792]5%[-] chance to trigger increased dismemberment with ranged weapons when aiming elsewhere"
FuriousRamsayBuilderRangedDismemberAuraLvl6Desc,buffs,Buff,"You have been granted extra Dismemberment Abilities from one of your Allies\n\nAt the current level, you:\n • Have a [f6f792]3%[-] chance to trigger increased dismemberment with ranged weapons when aiming for the head\n • Have a [f6f792]6%[-] chance to trigger increased dismemberment with ranged weapons when aiming elsewhere"
FuriousRamsayBuilderRangedDismemberAuraLvl7Desc,buffs,Buff,"You have been granted extra Dismemberment Abilities from one of your Allies\n\nAt the current level, you:\n • Have a [f6f792]3.5%[-] chance to trigger increased dismemberment with ranged weapons when aiming for the head\n • Have a [f6f792]7%[-] chance to trigger increased dismemberment with ranged weapons when aiming elsewhere"
FuriousRamsayBuilderRangedDismemberAuraLvl8Desc,buffs,Buff,"You have been granted extra Dismemberment Abilities from one of your Allies\n\nAt the current level, you:\n • Have a [f6f792]4%[-] chance to trigger increased dismemberment with ranged weapons when aiming for the head\n • Have a [f6f792]8%[-] chance to trigger increased dismemberment with ranged weapons when aiming elsewhere"
FuriousRamsayBuilderRangedDismemberAuraLvl9Desc,buffs,Buff,"You have been granted extra Dismemberment Abilities from one of your Allies\n\nAt the current level, you:\n • Have a [f6f792]4.5%[-] chance to trigger increased dismemberment with ranged weapons when aiming for the head\n • Have a [f6f792]9%[-] chance to trigger increased dismemberment with ranged weapons when aiming elsewhere"
FuriousRamsayBuilderRangedDismemberAuraLvl10Desc,buffs,Buff,"You have been granted extra Dismemberment Abilities from one of your Allies\n\nAt the current level, you:\n • Have a [f6f792]5%[-] chance to trigger increased dismemberment with ranged weapons when aiming for the head\n • Have a [f6f792]10%[-] chance to trigger increased dismemberment with ranged weapons when aiming elsewhere"

FuriousRamsayChefRangedKnockdownAuraTimerName,buffs,Buff,"Ranged Knockdown Aura"
FuriousRamsayChefRangedKnockdownAuraTimerLvl1Desc,buffs,Buff,"You have the ability to grant extra Knockdown Abilities to Allies and yourself within 10 meters of you\n\nAt your current level:\n • Nearby allies have a [f6f792]4%[-] chance to knock enemies down with ranged weapons\n • You have a [f6f792]2%[-] chance to knock enemies down with ranged weapons"
