Key,Source,Context,English
FuriousRamsayImportantPoweredTurretDesc,items,Items,"[569c59]You have unlocked your POwered Turret Expertise[-]:\n\nYou have been given:\n • [57ada6]A SMG Turret[-]\n • [57ada6]A Shotgun Turret[-]\n • [57ada6]The ability to craft Powered Turrets[-]\n\nNote: This is for information only and can be thrown away."
FuriousRamsayImportantDesertVulture,items,Items,Important Note
FuriousRamsayImportantDesertVultureDesc,items,Items,"[569c59]You have unlocked your Desert Vulture Expertise[-]:\n\nYou have been given:\n • [57ada6]A Desert Vulture\n\nNote: This is for information only and can be thrown away."

FuriousRamsayImportantHunterSpearsWeapon1,items,Items,Important Note
FuriousRamsayImportantHunterSpearsWeapon1Desc,items,Items,"[569c59]You have reached Spears Level 4[-]:\n\nYou can now craft the following weapons in your toolbox:\n • [57ada6]Steel Spear[-]\n • [57ada6]Yanyue Dao Spear[-]\n\nNote: This is for information only and can be thrown away."
FuriousRamsayImportantHunterSpearsWeapon2,items,Items,Important Note
FuriousRamsayImportantHunterSpearsWeapon2Desc,items,Items,"[569c59]You have reached Spears Level 6[-]:\n\nYou can now craft the following weapons in your toolbox:\n • [57ada6]Tai Chi Spear[-]\n • [57ada6]Roman Spear[-]\n\nNote: This is for information only and can be thrown away."
FuriousRamsayImportantHunterSpearsWeapon3,items,Items,Important Note
FuriousRamsayImportantHunterSpearsWeapon3Desc,items,Items,"[569c59]You have reached Spears Level 7[-]:\n\nYou can now craft the following weapons in your toolbox:\n • [57ada6]Alliance Spear[-]\n • [57ada6]Dragon Spear[-]\n\nNote: This is for information only and can be thrown away."
FuriousRamsayImportantHunterSpearsWeapon4,items,Items,Important Note
FuriousRamsayImportantHunterSpearsWeapon4Desc,items,Items,"[569c59]You have reached Spears Level 8[-]:\n\nYou can now craft the following weapon in your toolbox:\n • [57ada6]Leonidas' Spear[-]]\n\nNote: This is for information only and can be thrown away."

FuriousRamsayImportantThugClubsWeapon1,items,Items,Important Note
FuriousRamsayImportantThugClubsWeapon1Desc,items,Items,"[569c59]You have reached Clubs Level 4[-]:\n\nYou can now craft the following weapons in your toolbox:\n • [57ada6]Steel Club[-]\n • [57ada6]Samurai Club[-]\n • [57ada6]Heavy Iron Flanged Mace[-]\n\nNote: This is for information only and can be thrown away."
FuriousRamsayImportantThugClubsWeapon2,items,Items,Important Note
FuriousRamsayImportantThugClubsWeapon2Desc,items,Items,"[569c59]You have reached Clubs Level 6[-]:\n\nYou can now craft the following weapons in your toolbox:\n • [57ada6]Heavy Morningstar Mace[-]\n • [57ada6]Steel Spike Mace[-]\n • [57ada6]Steel Flanged Mace[-]\n\nNote: This is for information only and can be thrown away."
FuriousRamsayImportantThugClubsWeapon3,items,Items,Important Note
FuriousRamsayImportantThugClubsWeapon3Desc,items,Items,"[569c59]You have reached Clubs Level 7[-]:\n\nYou can now craft the following weapons in your toolbox:\n • [57ada6]Titanium Spike Mace[-]\n • [57ada6]Goth Titanium Mace[-]\n • [57ada6]Heavy Titanium Flanged Mace[-]\n\nNote: This is for information only and can be thrown away."
FuriousRamsayImportantThugClubsWeapon4,items,Items,Important Note
FuriousRamsayImportantThugClubsWeapon4Desc,items,Items,"[569c59]You have reached Clubs Level 8[-]:\n\nYou can now craft the following weapon in your toolbox:\n • [57ada6]The Savage[-]]\n\nNote: This is for information only and can be thrown away."

FuriousRamsayImportantButcherSwordsWeapon1,items,Items,Important Note
FuriousRamsayImportantButcherSwordsWeapon1Desc,items,Items,"[569c59]You have reached Swords Level 4[-]:\n\nYou can now craft the following weapons in your toolbox:\n • [57ada6]Shinji Katana[-]\n • [57ada6]Modern Wakisashi[-]\n\nNote: This is for information only and can be thrown away."
FuriousRamsayImportantButcherSwordsWeapon2,items,Items,Important Note
FuriousRamsayImportantButcherSwordsWeapon2Desc,items,Items,"[569c59]You have reached Swords Level 6[-]:\n\nYou can now craft the following weapons in your toolbox:\n • [57ada6]Titanium Long Dark Blade[-]\n • [57ada6]Titanium Frost Blade[-]\n\nNote: This is for information only and can be thrown away."
FuriousRamsayImportantButcherSwordsWeapon3,items,Items,Important Note
FuriousRamsayImportantButcherSwordsWeapon3Desc,items,Items,"[569c59]You have reached Swords Level 8[-]:\n\nYou can now craft the following weapon in your toolbox:\n • [57ada6]Powered Shinji Katana[-]\n\nNote: This is for information only and can be thrown away."

FuriousRamsayImportantSoldierAxesWeapon1,items,Items,Important Note
FuriousRamsayImportantSoldierAxesWeapon1Desc,items,Items,"[569c59]You have reached Axes Level 4[-]:\n\nYou can now craft the following weapons in your toolbox:\n • [57ada6]Steel Axe[-]\n • [57ada6]Viking Axe[-]\n\nNote: This is for information only and can be thrown away."
FuriousRamsayImportantSoldierAxesWeapon2,items,Items,Important Note
FuriousRamsayImportantSoldierAxesWeapon2Desc,items,Items,"[569c59]You have reached Axes Level 6[-]:\n\nYou can now craft the following weapons in your toolbox:\n • [57ada6]Titanium Tactical Axe[-]\n • [57ada6]Titanium Bearded Battle Axe[-]\n • [57ada6]Titanium War Axe[-]\n\nNote: This is for information only and can be thrown away."
FuriousRamsayImportantSoldierAxesWeapon3,items,Items,Important Note
FuriousRamsayImportantSoldierAxesWeapon3Desc,items,Items,"[569c59]You have reached Axes Level 8[-]:\n\nYou can now craft the following weapon in your toolbox:\n • [57ada6]Stormbreaker[-]\n\nNote: This is for information only and can be thrown away."

FuriousRamsayImportantTechnogeekBatonsWeapon1,items,Items,Important Note
FuriousRamsayImportantTechnogeekBatonsWeapon1Desc,items,Items,"[569c59]You have reached Batons Level 4[-]:\n\nYou can now craft the following weapon in your toolbox:\n • [57ada6]Blade Baton[-]\n\nNote: This is for information only and can be thrown away."
FuriousRamsayImportantTechnogeekBatonsWeapon2,items,Items,Important Note
FuriousRamsayImportantTechnogeekBatonsWeapon2Desc,items,Items,"[569c59]You have reached Batons Level 6[-]:\n\nYou can now craft the following weapon in your toolbox:\n • [57ada6]Stun Baton[-]\n\nNote: This is for information only and can be thrown away."
FuriousRamsayImportantTechnogeekBatonsWeapon3,items,Items,Important Note
FuriousRamsayImportantTechnogeekBatonsWeapon3Desc,items,Items,"[569c59]You have reached Batons Level 7[-]:\n\nYou can now craft the following weapon in your toolbox:\n • [57ada6]Plasma Baton[-]\n\nNote: This is for information only and can be thrown away."
FuriousRamsayImportantTechnogeekBatonsWeapon4,items,Items,Important Note
FuriousRamsayImportantTechnogeekBatonsWeapon4Desc,items,Items,"[569c59]You have reached Batons Level 8[-]:\n\nYou can now craft the following weapon in your toolbox:\n • [57ada6]The Shocker[-]\n\nNote: This is for information only and can be thrown away."

FuriousRamsayImportantMadmanKnucklesWeapon1,items,Items,Important Note
FuriousRamsayImportantMadmanKnucklesWeapon1Desc,items,Items,"[569c59]You have reached Knuckles Level 4[-]:\n\nYou can now craft the following weapon in your toolbox:\n • [57ada6]Steel Knuckles[-]\n\nNote: This is for information only and can be thrown away."
FuriousRamsayImportantMadmanKnucklesWeapon2,items,Items,Important Note
FuriousRamsayImportantMadmanKnucklesWeapon2Desc,items,Items,"[569c59]You have reached Knuckles Level 6[-]:\n\nYou can now craft the following weapon in your toolbox:\n • [57ada6]Blade Knuckles[-]\n\nNote: This is for information only and can be thrown away."
FuriousRamsayImportantMadmanKnucklesWeapon3,items,Items,Important Note
FuriousRamsayImportantMadmanKnucklesWeapon3Desc,items,Items,"[569c59]You have reached Knuckles Level 7[-]:\n\nYou can now craft the following weapon in your toolbox:\n • [57ada6]Spike Knuckles[-]\n\nNote: This is for information only and can be thrown away."
FuriousRamsayImportantMadmanKnucklesWeapon4,items,Items,Important Note
FuriousRamsayImportantMadmanKnucklesWeapon4Desc,items,Items,"[569c59]You have reached Knuckles Level 8[-]:\n\nYou can now craft the following weapon in your toolbox:\n • [57ada6]The Gusher[-]\n\nNote: This is for information only and can be thrown away."

FuriousRamsayImportantBuilderHammersWeapon1,items,Items,Important Note
FuriousRamsayImportantBuilderHammersWeapon1Desc,items,Items,"[569c59]You have reached Hammers Level 4[-]:\n\nYou can now craft the following weapons in your toolbox:\n • [57ada6]Steel Sledgehammer[-]\n • [57ada6]Crippling Sledgehammer[-]\n • [57ada6]Spike Hammer[-]\n\nNote: This is for information only and can be thrown away."
FuriousRamsayImportantBuilderHammersWeapon2,items,Items,Important Note
FuriousRamsayImportantBuilderHammersWeapon2Desc,items,Items,"[569c59]You have reached Hammers Level 6[-]:\n\nYou can now craft the following weapons in your toolbox:\n • [57ada6]Battle Sledgehammer[-]\n • [57ada6]Titanium Combat Hammer[-]\n • [57ada6]The Two-Headed Eagle[-]\n\nNote: This is for information only and can be thrown away."
FuriousRamsayImportantBuilderHammersWeapon3,items,Items,Important Note
FuriousRamsayImportantBuilderHammersWeapon3Desc,items,Items,"[569c59]You have reached Hammers Level 8[-]:\n\nYou can now craft the following weapon in your toolbox:\n • [57ada6]Doomsday[-]\n\nNote: This is for information only and can be thrown away."

FuriousRamsayImportantChefKnivesWeapon1,items,Items,Important Note
FuriousRamsayImportantChefKnivesWeapon1Desc,items,Items,"[569c59]You have reached Knives Level 4[-]:\n\nYou can now craft the following weapons in your toolbox:\n • [57ada6]Marine Force Sawback Bowie[-]\n • [57ada6]Cleaver[-]\n\nNote: This is for information only and can be thrown away."
FuriousRamsayImportantChefKnivesWeapon2,items,Items,Important Note
FuriousRamsayImportantChefKnivesWeapon2Desc,items,Items,"[569c59]You have reached Knives Level 6[-]:\n\nYou can now craft the following weapons in your toolbox:\n • [57ada6]Military Kukri[-]\n • [57ada6]Honshu Boshin Combat Kukri[-]\n\nNote: This is for information only and can be thrown away."
FuriousRamsayImportantChefKnivesWeapon3,items,Items,Important Note
FuriousRamsayImportantChefKnivesWeapon3Desc,items,Items,"[569c59]You have reached Knives Level 8[-]:\n\nYou can now craft the following weapon in your toolbox:\n • [57ada6]The Jackal, Assassin Knife[-]\n\nNote: This is for information only and can be thrown away."

FuriousRamsayLargeRock,items,Items,Large Rock
FuriousRamsayLargeRockDesc,items,Items,"Description"

FuriousRamsayLimestone,items,Items,Limestone
FuriousRamsayLimestoneDesc,items,Items,"Description"

FuriousRamsayGroundLimestone,items,Items,Limestone fragments
FuriousRamsayGroundLimestoneDesc,items,Items,"Description"

FuriousRamsayHammerPliers,items,Items,Hammer and Pliers
FuriousRamsayHammerPliersDesc,items,Items,"Description"

FuriousRamsayPliers,items,Items,Pliers
FuriousRamsayPliersDesc,items,Items,"Description"

FuriousRamsayScrewdriver,items,Items,Screwdriver
FuriousRamsayScrewdriverDesc,items,Items,"Description"

FuriousRamsayNails,items,Items,Nails
FuriousRamsayNailsDesc,items,Items,"Description"

FuriousRamsayBarbedWire,items,Items,Barbed Wire
FuriousRamsayBarbedWireDesc,items,Items,"Description"

FuriousRamsayWoodLog,items,Items,Wood Log
FuriousRamsayWoodLogDesc,items,Items,"Wood Log"

FuriousRamsayTreeBranch,items,Items,Tree Branch
FuriousRamsayTreeBranchDesc,items,Items,"Tree Branch"

FuriousRamsayWoodPlank,items,Items,Wood Plank
FuriousRamsayWoodPlankDesc,items,Items,"Wood Plank"

FuriousRamsayWoodStick,items,Items,Stick
FuriousRamsayWoodStickDesc,items,Items,"Stick"

FuriousRamsayTreeSap,items,Items,Tree Sap
FuriousRamsayTreeSapDesc,items,Items,"Description"

FuriousRamsayInkBottleEmpty,items,Items,Empty Bottle of Ink
FuriousRamsayInkBottleEmptyDesc,items,Items,"Description"

FuriousRamsayInkBottle,items,Items,Bottle of Ink
FuriousRamsayInkBottleDesc,items,Items,"Description"

FuriousRamsayFountainPen,items,Items,Fountain Pen
FuriousRamsayFountainPenDesc,items,Items,"Description"

FuriousRamsayBlueprintPaper,items,Items,Blueprint Paper
FuriousRamsayBlueprintPaperDesc,items,Items,"Description"

FuriousRamsayPerkHealingAuraBlueprint,items,Items,Healing Aura Blueprint
FuriousRamsayPerkHealingAuraBlueprintDesc,items,Items,"Use this blueprint and gather all necessary component to assemble what is required to make the following mod:\n\n[cc4137]HEALING AURA[-] MOD"
FuriousRamsayPerkStaminaAuraBlueprint,items,Items,Stamina Aura Blueprint
FuriousRamsayPerkStaminaAuraBlueprintDesc,items,Items,"Use this blueprint and gather all necessary component to assemble what is required to make the following mod:\n\n[e0e036]STAMINA AURA[-] MOD"
FuriousRamsayPerkMobilityAuraBlueprint,items,Items,Mobility Aura Blueprint
FuriousRamsayPerkMobilityAuraBlueprintDesc,items,Items,"Use this blueprint and gather all necessary component to assemble what is required to make the following mod:\n\n[53adbd]MOBILITY AURA[-] MOD"
FuriousRamsayPerkArmorPenetrationAuraBlueprint,items,Items,Armor Penetration Aura Blueprint
FuriousRamsayPerkArmorPenetrationAuraBlueprintDesc,items,Items,"Use this blueprint and gather all necessary component to assemble what is required to make the following mod:\n\n[9155fa]ARMOR PENETRATION AURA[-] MOD"
FuriousRamsayPerkBlockDamageAuraBlueprint,items,Items,Block Damage Aura Blueprint
FuriousRamsayPerkBlockDamageAuraBlueprintDesc,items,Items,"Use this blueprint and gather all necessary component to assemble what is required to make the following mod:\n\n[c256fc]BLOCK DAMAGE AURA[-] MOD"
FuriousRamsayPerkFireRateAuraBlueprint,items,Items,Fire Rate Aura Blueprint
FuriousRamsayPerkFireRateAuraBlueprintDesc,items,Items,"Use this blueprint and gather all necessary component to assemble what is required to make the following mod:\n\n[76e381]FIRE RATE AURA[-] MOD"
FuriousRamsayPerkAttackSpeedAuraBlueprint,items,Items,Attack Speed Aura Blueprint
FuriousRamsayPerkAttackSpeedAuraBlueprintDesc,items,Items,"Use this blueprint and gather all necessary component to assemble what is required to make the following mod:\n\n[e8a276]ATTACK SPEED AURA[-] MOD"
FuriousRamsayPerkShadowAuraBlueprint,items,Items,Shadow Aura Blueprint
FuriousRamsayPerkShadowAuraBlueprintDesc,items,Items,"Use this blueprint and gather all necessary component to assemble what is required to make the following mod:\n\n[257685]SHADOW AURA[-] MOD"
FuriousRamsayPerkVitalityAuraBlueprint,items,Items,Vitality Aura Blueprint
FuriousRamsayPerkVitalityAuraBlueprintDesc,items,Items,"Use this blueprint and gather all necessary component to assemble what is required to make the following mod:\n\n[781c16]VITALITY AURA[-] MOD"
FuriousRamsayPerkAgilityAuraBlueprint,items,Items,Agility Aura Blueprint
FuriousRamsayPerkAgilityAuraBlueprintDesc,items,Items,"Use this blueprint and gather all necessary component to assemble what is required to make the following mod:\n\n[1e8529]AGILITY AURA[-] MOD"
FuriousRamsayPerkPierceAuraBlueprint,items,Items,Pierce Aura Blueprint
FuriousRamsayPerkPierceAuraBlueprintDesc,items,Items,"Use this blueprint and gather all necessary component to assemble what is required to make the following mod:\n\n[741ca3]PIERCE AURA[-] MOD"
FuriousRamsayPerkTradeAuraBlueprint,items,Items,Trade Aura Blueprint
FuriousRamsayPerkTradeAuraBlueprintDesc,items,Items,"Use this blueprint and gather all necessary component to assemble what is required to make the following mod:\n\n[3430a1]TRADE AURA[-] MOD"
FuriousRamsayPerkPreservationAuraBlueprint,items,Items,Preservation Aura Blueprint
FuriousRamsayPerkPreservationAuraBlueprintDesc,items,Items,"Use this blueprint and gather all necessary component to assemble what is required to make the following mod:\n\n[9c572c]PERSERVATION AURA[-] MOD"
FuriousRamsayPerkFortuityAuraBlueprint,items,Items,Fortuity Aura Blueprint
FuriousRamsayPerkFortuityAuraBlueprintDesc,items,Items,"Use this blueprint and gather all necessary component to assemble what is required to make the following mod:\n\n[595959]FORTUITY AURA[-] MOD"
FuriousRamsayPerkStabilityAuraBlueprint,items,Items,Stability Aura Blueprint
FuriousRamsayPerkStabilityAuraBlueprintDesc,items,Items,"Use this blueprint and gather all necessary component to assemble what is required to make the following mod:\n\n[b0b000]STABILITY AURA[-] MOD"

FuriousRamsayPropaneTank,items,Items,Propane Tank
FuriousRamsayPropaneTankDesc,items,Items,"Description"

FuriousRamsayKnife001_FR,items,Melee,"Military Kukri"
FuriousRamsayKnife001_FRDesc,items,Melee,"This heavy-duty chopper gets its shape from its older sibling, the Kukri Machete, adapted for military combat.\n\nWill reach its full potential if training as a [878787]SOUS-CHEF[-] and reach level [549990]30[-]."
FuriousRamsayKnife002_FR,items,Melee,"Marine Force Sawback Bowie"
FuriousRamsayKnife002_FRDesc,items,Melee,"This knife is a step up from your standard hunting knife.\n\nWill reach its full potential if training as a [878787]SOUS-CHEF[-] and reach level [549990]20[-]."
FuriousRamsayKnife003_FR,items,Melee,"Honshu Boshin Combat Kukri"
FuriousRamsayKnife003_FRDesc,items,Melee,"This heavy-duty chopper gets its shape from its older sibling, the Kukri Machete, with the Boshin blade quality you come to expect from the Honshu family.\n\nWill reach its full potential if training as a [878787]SOUS-CHEF[-] and reach level [549990]30[-]."
FuriousRamsayKnife004_FR,items,Melee,"Wraith Kunai Throwing Knife"
FuriousRamsayKnife004_FRDesc,items,Melee,"A set of knives you can successively throw for ranged damage.\n\nEach knife can be retrieved after having been thrown.\n\nWhen you reach:\n • Player Level [549990]15[-]: Your knives have a [ff595f]10%[-] chance to [e08989]BURN[-] your target\n • Player Level [549990]25[-]: Your knives have a [ff595f]15%[-] chance to [e08989]BURN[-] your target\n • Player Level [549990]35[-]: Your knives have a [ff595f]20%[-] chance to [8997e0]SHOCK[-] and [e08989]BURN[-] your target"
ItemsWeaponsCleaver001_FR,items,Items,Cleaver
ItemsWeaponsCleaver001_FRDesc,items,Items,"Cleaver Description"

ItemsWeaponsSciFiSword001_FR,items,Items,Titanium Long Dark Blade
ItemsWeaponsSciFiSword001_FRDesc,items,Items,"Titanium Long Dark Blade Description"
ItemsWeaponsSciFiSword003_FR,items,Items,Titanium Frost Blade
ItemsWeaponsSciFiSword003_FRDesc,items,Items,"Titanium Frost Blade Description"
ItemsWeaponsKatana001_FR,items,Items,Shinji Katana
ItemsWeaponsKatana001_FRDesc,items,Items,"Shinji Katana Description"
ItemsWeaponsKatana002_FR,items,Items,Modern Wakisashi
ItemsWeaponsKatana002_FRDesc,items,Items,"Modern Wakisashi Description"
ItemsWeaponsKatana003_FR,items,Items,Powered Shinji Katana
ItemsWeaponsKatana003_FRDesc,items,Items,"Powered Shinji Katana Description"

ItemsWeaponsAxe001_FR,items,Items,Titanium Tactical Axe
ItemsWeaponsAxe001_FRDesc,items,Items,Titanium Tactical Axe Description
ItemsWeaponsAxe002_FR,items,Items,Titanium Bearded Battle Axe
ItemsWeaponsAxe002_FRDesc,items,Items,Titanium Bearded Battle Axe Description
ItemsWeaponsAxe003_FR,items,Items,Titanium War Axe
ItemsWeaponsAxe003_FRDesc,items,Items,Titanium War Axe Description
ItemsWeaponsAxe004_FR,items,Items,Stormbreaker
ItemsWeaponsAxe004_FRDesc,items,Items,Stormbreaker Description
ItemsWeaponsAxe005_FR,items,Items,Viking Axe
ItemsWeaponsAxe005_FRDesc,items,Items,Viking Axe Description

ItemsWeaponsSledgeHammer001_FR,items,Items,Crippling Sledgehammer
ItemsWeaponsSledgeHammer001_FRDesc,items,Items,"Crippling Sledgehammer Description"
ItemsWeaponsSledgeHammer002_FR,items,Items,Battle Sledgehammer
ItemsWeaponsSledgeHammer002_FRDesc,items,Items,"Battle Sledgehammer Description"
ItemsWeaponsSledgeHammer003_FR,items,Items,"Doomsday"
ItemsWeaponsSledgeHammer003_FRDesc,items,Items,"Doomsday Description"
ItemsWeaponsHammer001_FR,items,Items,Titanium Combat Hammer
ItemsWeaponsHammer001_FRDesc,items,Items,"Titanium Combat Hammer Description"
ItemsWeaponsHammer002_FR,items,Items,The Two-Headed Eagle
ItemsWeaponsHammer002_FRDesc,items,Items,"The Two-Headed Eagle Description"
ItemsWeaponsHammer003_FR,items,Items,Spike Hammer
ItemsWeaponsHammer003_FRDesc,items,Items,"Spike Hammer Description"

ItemsWeaponsSpear001_FR,items,Items,Tai Chi Spear
ItemsWeaponsSpear001_FRDesc,items,Items,Tai Chi Spear Description
ItemsWeaponsSpear002_FR,items,Items,Roman Spear
ItemsWeaponsSpear002_FRDesc,items,Items,Roman Spear Description
ItemsWeaponsSpear003_FR,items,Items,Yanyue Dao Spear
ItemsWeaponsSpear003_FRDesc,items,Items,Yanyue Dao Spear Description
ItemsWeaponsSpear004_FR,items,Items,Alliance Spear
ItemsWeaponsSpear004_FRDesc,items,Items,Alliance Spear Description
ItemsWeaponsSpear005_FR,items,Items,Dragon Spear
ItemsWeaponsSpear005_FRDesc,items,Items,Dragon Spear Description
ItemsWeaponsSpear006_FR,items,Items,Leonidas' Spear
ItemsWeaponsSpear006_FRDesc,items,Items,Leonidas' Spear Description

ItemsWeaponsClub001_FR,items,Items,Samurai Club
ItemsWeaponsClub001_FRDesc,items,Items,Samurai Club
ItemsWeaponsClub002_FR,items,Items,Heavy Morningstar Mace
ItemsWeaponsClub002_FRDesc,items,Items,Heavy Morningstar Description
ItemsWeaponsClub003_FR,items,Items,The Savage
ItemsWeaponsClub003_FRDesc,items,Items,The Savage Description
ItemsWeaponsClub004_FR,items,Items,Titanium Spike Mace
ItemsWeaponsClub004_FRDesc,items,Items,Titanium Spike Mace Description
ItemsWeaponsClub005_FR,items,Items,Heavy Iron Flanged Mace
ItemsWeaponsClub005_FRDesc,items,Items,Heavy Iron Flanged Mace Description
ItemsWeaponsClub006_FR,items,Items,Goth Titanium Mace
ItemsWeaponsClub006_FRDesc,items,Items,Goth Titanium Mace Description
ItemsWeaponsClub008_FR,items,Items,Heavy Titanium Flanged Mace
ItemsWeaponsClub008_FRDesc,items,Items,Heavy Titanium Flanged Mace Description
ItemsWeaponsClub009_FR,items,Items,Steel Spike Mace
ItemsWeaponsClub009_FRDesc,items,Items,Steel Spike Mace Description
ItemsWeaponsClub010_FR,items,Items,Steel Flanged Mace
ItemsWeaponsClub010_FRDesc,items,Items,Steel Flanged Mace Description

ItemsWeaponsJunkBaton001_FR,items,Items,Blade Baton
ItemsWeaponsJunkBaton001_FRDesc,items,Items,"Blade Baton"
ItemsWeaponsBaton001_FR,items,Items,Plasma Baton
ItemsWeaponsBaton001_FRDesc,items,Items,"Plasma Baton Description"
ItemsWeaponsBaton002_FR,items,Items,"The Shocker"
ItemsWeaponsBaton002_FRDesc,items,Items,"The Shocker Description"

ItemsWeaponsKnuckles001_FR,items,Items,Spike Knuckles
ItemsWeaponsKnuckles001_FRDesc,items,Items,"Spike Knuckles Description"
ItemsWeaponsKnuckles002_FR,items,Items,Blade Knuckles
ItemsWeaponsKnuckles002_FRDesc,items,Items,"Blade Knuckles Description"
ItemsWeaponsKnuckles003_FR,items,Items,The Gusher
ItemsWeaponsKnuckles003_FRDesc,items,Items,"The Gusher Description"

FuriousRamsayWorkbench,blocks,Block,Workbench
FuriousRamsayForge,blocks,Block,Forge
FuriousRamsayFurnace,blocks,Block,Furnace
FuriousRamsayCementMixer,blocks,Block,Cement Mixer
FuriousRamsayChemistryStation,blocks,Block,Chemistry Station
FuriousRamsayGeneratorBank,blocks,Block,Generator Bank
FuriousRamsaySolarBank,blocks,Block,Solar Bank
FuriousRamsayBatteryBank,blocks,Block,Battery Bank

FuriousRamsayWorkbenchDesc,blocks,Block,Workbench Description
FuriousRamsayForgeDesc,blocks,Block,Forge Description
FuriousRamsayFurnaceDesc,blocks,Block,Furnace Description
FuriousRamsayCementMixerDesc,blocks,Block,Cement Mixer Description
FuriousRamsayChemistryStationDesc,blocks,Block,Chemistry Station Description
FuriousRamsayGeneratorBankDesc,blocks,Block,Generator Bank Description
FuriousRamsaySolarBankDesc,blocks,Block,Solar Bank Description
FuriousRamsayBatteryBankDesc,blocks,Block,Battery Bank Description

WoodContainer001_FR,blocks,Block,Basic Chest
WoodContainer001_FRDesc,blocks,Block,"Description"

WorkbenchWoodWorking001_FR,blocks,Block,Workbench
WorkbenchWoodWorking001_FRDesc,blocks,Block,"Description"

WorkbenchToolbox001_FR,blocks,Block,Toolbox
WorkbenchToolbox001_FRDesc,blocks,Block,"Description"

WorkbenchCircularMachine001_FR,blocks,Block,Table Saw
WorkbenchCircularMachine001_FRDesc,blocks,Block,"Description"

WorkbenchFurnace001_FR,blocks,Block,Furnace
WorkbenchFurnace001_FRDesc,blocks,Block,"Description"

WorkbenchForge001_FR,blocks,Block,Forge
WorkbenchForge001_FRDesc,blocks,Block,"Description"

WorkbenchCementMixer001_FR,blocks,Block,Cement Mixer
WorkbenchCementMixer001_FRDesc,blocks,Block,"Description"

WorkbenchGasStove001_FR,blocks,Block,Gas Stovetop
WorkbenchGasStove001_FRDesc,blocks,Block,"Description"

WorkbenchDistiller001_FR,blocks,Block,Distiller
WorkbenchDistiller001_FRDesc,blocks,Block,"Description"

WorkbenchGenerator001_FR,blocks,Block,Generator
WorkbenchGenerator001_FRDesc,blocks,Block,"Description"

WorkbenchMetalBox001_FR,blocks,Block,Lockers
WorkbenchMetalBox001_FRDesc,blocks,Block,"Description"

WorkbenchShredder001_FR,blocks,Block,Shredder
WorkbenchShredder001_FRDesc,blocks,Block,"Description"

WorkbenchResearchTable001_FR,blocks,Block,Research Table
WorkbenchResearchTable001_FRDesc,blocks,Block,Description

WorkbenchMortarPestle001_FR,blocks,Block,Mortar and Pestle
WorkbenchMortarPestle001_FRDesc,blocks,Block,"Description"

WorkbenchIronOven001_FR,blocks,Block,Iron Oven
WorkbenchIronOven001_FRDesc,blocks,Block,"Description"

forge,blocks,Workstation,Furnace

forgeDesc,blocks,Workstation,"Used to smelt metals to craft tools and weapons."
forgeSchematic,blocks,Workstation,Furnace Schematic

FuriousRamsaySchematicWorkbenchMortarPestle001_FR,items,Item,"Mortar and Pestle Schematic"
FuriousRamsaySchematicWorkbenchToolbox001_FR,items,Item,"Toolbox Schematic"
FuriousRamsaySchematicWorkbenchFurnace001_FR,items,Item,"Furnace Schematic"
FuriousRamsaySchematicWorkbenchForge001_FR,items,Item,"Forge Schematic"
FuriousRamsaySchematicWorkbenchDistiller001_FR,items,Item,"Distiller Schematic"
FuriousRamsaySchematicWorkbenchCircularMachine001_FR,items,Item,"Table Saw Schematic"
FuriousRamsaySchematicWorkbenchWoodWorking001_FR,items,Item,"Workbench Schematic"
FuriousRamsaySchematicWorkbenchGasStove001_FR,items,Item,"Gas Stovetop Schematic"
FuriousRamsaySchematicWorkbenchIronOven001_FR,items,Item,"Iron Oven Schematic"
FuriousRamsaySchematicWorkbenchCementMixer001_FR,items,Item,"Cement Mixer Schematic"
FuriousRamsaySchematicChemistryStation,items,Item,"Chemistry Station Schematic"
FuriousRamsaySchematicWorkbenchShredder001_FR,items,Item,"Shredder Schematic"
FuriousRamsaySchematicWorkbenchResearchTable001_FR,items,Item,"Research Table Schematic"
FuriousRamsaySchematicWorkbenchMortalPestle001_FR,items,Item,"Mortar and Pestle Schematic"
FuriousRamsaySchematicWorkbenchGenerator001_FR,items,Item,"Generator Bank Schematic"
FuriousRamsaySchematicWorkbenchBatteryBank001_FR,items,Item,"Battery Bank Schematic"
FuriousRamsaySchematicWorkbenchSolarBank001_FR,items,Item,"Solar Bank Schematic"

FuriousRamsaySchematicMedDroid,items,Item,"Medical Droid Schematic"

FuriousRamsaySchematicToolIronPickAxe,items,Item,"Iron Pickaxe Schematic"
FuriousRamsaySchematicToolSteelPickAxe,items,Item,"Steel Pickaxe Schematic"
FuriousRamsaySchematicToolSteelAxe,items,Item,"Steel Axe Schematic"
FuriousRamsaySchematicToolIronShovel,items,Item,"Iron Shovel Schematic"
FuriousRamsaySchematicToolSteelShovel,items,Item,"Steel Shovel Schematic"
FuriousRamsaySchematicToolSalvageWrench,items,Item,"Salvage Wrench Schematic"
FuriousRamsaySchematicToolIronHoe,items,Item,"Iron Hoe Schematic"
FuriousRamsaySchematicToolIcePick001,items,Item,"Ice Pick Schematic"
FuriousRamsaySchematicToolAuger,items,Item,"Auger Schematic"
