Key,Source,Context,English
FuriousRamsaySurvivorMan001gKnifeNoHire,entityclasses,Entity,Nicholas
FuriousRamsaySurvivorMan001gSpearNoHire,entityclasses,Entity,Nicholas
FuriousRamsaySurvivorMan001gMacheteNoHire,entityclasses,Entity,Nicholas
FuriousRamsaySurvivorMan001gBat,entityclasses,Entity,Nicholas
FuriousRamsaySurvivorMan001gAxe,entityclasses,Entity,Nicholas
FuriousRamsaySurvivorMan001gClub,entityclasses,Entity,Nicholas
FuriousRamsaySurvivorMan001gKnife,entityclasses,Entity,Nicholas
FuriousRamsaySurvivorMan001gSpear,entityclasses,Entity,Nicholas
FuriousRamsaySurvivorMan001gMachete,entityclasses,Entity,Nicholas
FuriousRamsaySurvivorMan001gPipePistol,entityclasses,Entity,Nicholas
FuriousRamsaySurvivorMan001gPipeMachineGun,entityclasses,Entity,Nicholas
FuriousRamsaySurvivorMan001gPipeShotgun,entityclasses,Entity,Nicholas
FuriousRamsaySurvivorMan001gPipeRifle,entityclasses,Entity,Nicholas
FuriousRamsaySurvivorMan001gPistol,entityclasses,Entity,Nicholas
FuriousRamsaySurvivorMan001gDesertVulture,entityclasses,Entity,Nicholas
FuriousRamsaySurvivorMan001gSMG5,entityclasses,Entity,Nicholas
FuriousRamsaySurvivorMan001gM60,entityclasses,Entity,Nicholas
FuriousRamsaySurvivorMan001gAK47,entityclasses,Entity,Nicholas
FuriousRamsaySurvivorMan001gAssaultRifle,entityclasses,Entity,Nicholas
FuriousRamsaySurvivorMan001gHuntingRifle,entityclasses,Entity,Nicholas
FuriousRamsaySurvivorMan001gSniperRifle,entityclasses,Entity,Nicholas
FuriousRamsaySurvivorMan001gPumpShotgun,entityclasses,Entity,Nicholas
FuriousRamsaySurvivorMan001gAutoShotgun,entityclasses,Entity,Nicholas
FuriousRamsaySurvivorMan001gWoodenBow,entityclasses,Entity,Nicholas
FuriousRamsaySurvivorMan001gCrossBow,entityclasses,Entity,Nicholas

FuriousRamsaySurvivorMan001a1BatNoHire,entityclasses,Entity,Noah
FuriousRamsaySurvivorMan001a1AxeNoHire,entityclasses,Entity,Noah
FuriousRamsaySurvivorMan001a1ClubNoHire,entityclasses,Entity,Noah
FuriousRamsaySurvivorMan001a1KnifeNoHire,entityclasses,Entity,Noah
FuriousRamsaySurvivorMan001a1SpearNoHire,entityclasses,Entity,Noah
FuriousRamsaySurvivorMan001a1MacheteNoHire,entityclasses,Entity,Noah
FuriousRamsaySurvivorMan001a1Bat,entityclasses,Entity,Noah
FuriousRamsaySurvivorMan001a1Axe,entityclasses,Entity,Noah
FuriousRamsaySurvivorMan001a1Club,entityclasses,Entity,Noah
FuriousRamsaySurvivorMan001a1Knife,entityclasses,Entity,Noah
FuriousRamsaySurvivorMan001a1Spear,entityclasses,Entity,Noah
FuriousRamsaySurvivorMan001a1Machete,entityclasses,Entity,Noah
FuriousRamsaySurvivorMan001a1PipePistol,entityclasses,Entity,Noah
FuriousRamsaySurvivorMan001a1PipeMachineGun,entityclasses,Entity,Noah
FuriousRamsaySurvivorMan001a1PipeShotgun,entityclasses,Entity,Noah
FuriousRamsaySurvivorMan001a1PipeRifle,entityclasses,Entity,Noah
FuriousRamsaySurvivorMan001a1Pistol,entityclasses,Entity,Noah
FuriousRamsaySurvivorMan001a1DesertVulture,entityclasses,Entity,Noah
FuriousRamsaySurvivorMan001a1SMG5,entityclasses,Entity,Noah
FuriousRamsaySurvivorMan001a1M60,entityclasses,Entity,Noah
FuriousRamsaySurvivorMan001a1AK47,entityclasses,Entity,Noah
FuriousRamsaySurvivorMan001a1AssaultRifle,entityclasses,Entity,Noah
FuriousRamsaySurvivorMan001a1HuntingRifle,entityclasses,Entity,Noah
FuriousRamsaySurvivorMan001a1SniperRifle,entityclasses,Entity,Noah
FuriousRamsaySurvivorMan001a1PumpShotgun,entityclasses,Entity,Noah
FuriousRamsaySurvivorMan001a1AutoShotgun,entityclasses,Entity,Noah
FuriousRamsaySurvivorMan001a1WoodenBow,entityclasses,Entity,Noah
FuriousRamsaySurvivorMan001a1CrossBow,entityclasses,Entity,Noah

FuriousRamsaySurvivorMan001b1BatNoHire,entityclasses,Entity,Oliver
FuriousRamsaySurvivorMan001b1AxeNoHire,entityclasses,Entity,Oliver
FuriousRamsaySurvivorMan001b1ClubNoHire,entityclasses,Entity,Oliver
FuriousRamsaySurvivorMan001b1KnifeNoHire,entityclasses,Entity,Oliver
FuriousRamsaySurvivorMan001b1SpearNoHire,entityclasses,Entity,Oliver
FuriousRamsaySurvivorMan001b1MacheteNoHire,entityclasses,Entity,Oliver
FuriousRamsaySurvivorMan001b1Bat,entityclasses,Entity,Oliver
FuriousRamsaySurvivorMan001b1Axe,entityclasses,Entity,Oliver
FuriousRamsaySurvivorMan001b1Club,entityclasses,Entity,Oliver
FuriousRamsaySurvivorMan001b1Knife,entityclasses,Entity,Oliver
FuriousRamsaySurvivorMan001b1Spear,entityclasses,Entity,Oliver
FuriousRamsaySurvivorMan001b1Machete,entityclasses,Entity,Oliver
FuriousRamsaySurvivorMan001b1PipePistol,entityclasses,Entity,Oliver
FuriousRamsaySurvivorMan001b1PipeMachineGun,entityclasses,Entity,Oliver
FuriousRamsaySurvivorMan001b1PipeShotgun,entityclasses,Entity,Oliver
FuriousRamsaySurvivorMan001b1PipeRifle,entityclasses,Entity,Oliver
FuriousRamsaySurvivorMan001b1Pistol,entityclasses,Entity,Oliver
FuriousRamsaySurvivorMan001b1DesertVulture,entityclasses,Entity,Oliver
FuriousRamsaySurvivorMan001b1SMG5,entityclasses,Entity,Oliver
FuriousRamsaySurvivorMan001b1M60,entityclasses,Entity,Oliver
FuriousRamsaySurvivorMan001b1AK47,entityclasses,Entity,Oliver
FuriousRamsaySurvivorMan001b1AssaultRifle,entityclasses,Entity,Oliver
FuriousRamsaySurvivorMan001b1HuntingRifle,entityclasses,Entity,Oliver
FuriousRamsaySurvivorMan001b1SniperRifle,entityclasses,Entity,Oliver
FuriousRamsaySurvivorMan001b1PumpShotgun,entityclasses,Entity,Oliver
FuriousRamsaySurvivorMan001b1AutoShotgun,entityclasses,Entity,Oliver
FuriousRamsaySurvivorMan001b1WoodenBow,entityclasses,Entity,Oliver
FuriousRamsaySurvivorMan001b1CrossBow,entityclasses,Entity,Oliver

FuriousRamsaySurvivorMan001c1BatNoHire,entityclasses,Entity,Elijah
FuriousRamsaySurvivorMan001c1AxeNoHire,entityclasses,Entity,Elijah
FuriousRamsaySurvivorMan001c1ClubNoHire,entityclasses,Entity,Elijah
FuriousRamsaySurvivorMan001c1KnifeNoHire,entityclasses,Entity,Elijah
FuriousRamsaySurvivorMan001c1SpearNoHire,entityclasses,Entity,Elijah
FuriousRamsaySurvivorMan001c1MacheteNoHire,entityclasses,Entity,Elijah
FuriousRamsaySurvivorMan001c1Bat,entityclasses,Entity,Elijah
FuriousRamsaySurvivorMan001c1Axe,entityclasses,Entity,Elijah
FuriousRamsaySurvivorMan001c1Club,entityclasses,Entity,Elijah
FuriousRamsaySurvivorMan001c1Knife,entityclasses,Entity,Elijah
FuriousRamsaySurvivorMan001c1Spear,entityclasses,Entity,Elijah
FuriousRamsaySurvivorMan001c1Machete,entityclasses,Entity,Elijah
FuriousRamsaySurvivorMan001c1PipePistol,entityclasses,Entity,Elijah
FuriousRamsaySurvivorMan001c1PipeMachineGun,entityclasses,Entity,Elijah
FuriousRamsaySurvivorMan001c1PipeShotgun,entityclasses,Entity,Elijah
FuriousRamsaySurvivorMan001c1PipeRifle,entityclasses,Entity,Elijah
FuriousRamsaySurvivorMan001c1Pistol,entityclasses,Entity,Elijah
FuriousRamsaySurvivorMan001c1DesertVulture,entityclasses,Entity,Elijah
FuriousRamsaySurvivorMan001c1SMG5,entityclasses,Entity,Elijah
FuriousRamsaySurvivorMan001c1M60,entityclasses,Entity,Elijah
FuriousRamsaySurvivorMan001c1AK47,entityclasses,Entity,Elijah
FuriousRamsaySurvivorMan001c1AssaultRifle,entityclasses,Entity,Elijah
FuriousRamsaySurvivorMan001c1HuntingRifle,entityclasses,Entity,Elijah
FuriousRamsaySurvivorMan001c1SniperRifle,entityclasses,Entity,Elijah
FuriousRamsaySurvivorMan001c1PumpShotgun,entityclasses,Entity,Elijah
FuriousRamsaySurvivorMan001c1AutoShotgun,entityclasses,Entity,Elijah
FuriousRamsaySurvivorMan001c1WoodenBow,entityclasses,Entity,Elijah
FuriousRamsaySurvivorMan001c1CrossBow,entityclasses,Entity,Elijah

FuriousRamsaySurvivorMan001d1BatNoHire,entityclasses,Entity,Cooper
FuriousRamsaySurvivorMan001d1AxeNoHire,entityclasses,Entity,Cooper
FuriousRamsaySurvivorMan001d1ClubNoHire,entityclasses,Entity,Cooper
FuriousRamsaySurvivorMan001d1KnifeNoHire,entityclasses,Entity,Cooper
FuriousRamsaySurvivorMan001d1SpearNoHire,entityclasses,Entity,Cooper
FuriousRamsaySurvivorMan001d1MacheteNoHire,entityclasses,Entity,Cooper
FuriousRamsaySurvivorMan001d1Bat,entityclasses,Entity,Cooper
FuriousRamsaySurvivorMan001d1Axe,entityclasses,Entity,Cooper
FuriousRamsaySurvivorMan001d1Club,entityclasses,Entity,Cooper
FuriousRamsaySurvivorMan001d1Knife,entityclasses,Entity,Cooper
FuriousRamsaySurvivorMan001d1Spear,entityclasses,Entity,Cooper
FuriousRamsaySurvivorMan001d1Machete,entityclasses,Entity,Cooper
FuriousRamsaySurvivorMan001d1PipePistol,entityclasses,Entity,Cooper
FuriousRamsaySurvivorMan001d1PipeMachineGun,entityclasses,Entity,Cooper
FuriousRamsaySurvivorMan001d1PipeShotgun,entityclasses,Entity,Cooper
FuriousRamsaySurvivorMan001d1PipeRifle,entityclasses,Entity,Cooper
FuriousRamsaySurvivorMan001d1Pistol,entityclasses,Entity,Cooper
FuriousRamsaySurvivorMan001d1DesertVulture,entityclasses,Entity,Cooper
FuriousRamsaySurvivorMan001d1SMG5,entityclasses,Entity,Cooper
FuriousRamsaySurvivorMan001d1M60,entityclasses,Entity,Cooper
FuriousRamsaySurvivorMan001d1AK47,entityclasses,Entity,Cooper
FuriousRamsaySurvivorMan001d1AssaultRifle,entityclasses,Entity,Cooper
FuriousRamsaySurvivorMan001d1HuntingRifle,entityclasses,Entity,Cooper
FuriousRamsaySurvivorMan001d1SniperRifle,entityclasses,Entity,Cooper
FuriousRamsaySurvivorMan001d1PumpShotgun,entityclasses,Entity,Cooper
FuriousRamsaySurvivorMan001d1AutoShotgun,entityclasses,Entity,Cooper
FuriousRamsaySurvivorMan001d1WoodenBow,entityclasses,Entity,Cooper
FuriousRamsaySurvivorMan001d1CrossBow,entityclasses,Entity,Cooper

FuriousRamsaySurvivorMan001e1BatNoHire,entityclasses,Entity,Lucas
FuriousRamsaySurvivorMan001e1AxeNoHire,entityclasses,Entity,Lucas
FuriousRamsaySurvivorMan001e1ClubNoHire,entityclasses,Entity,Lucas
FuriousRamsaySurvivorMan001e1KnifeNoHire,entityclasses,Entity,Lucas
FuriousRamsaySurvivorMan001e1SpearNoHire,entityclasses,Entity,Lucas
FuriousRamsaySurvivorMan001e1MacheteNoHire,entityclasses,Entity,Lucas
FuriousRamsaySurvivorMan001e1Bat,entityclasses,Entity,Lucas
FuriousRamsaySurvivorMan001e1Axe,entityclasses,Entity,Lucas
FuriousRamsaySurvivorMan001e1Club,entityclasses,Entity,Lucas
FuriousRamsaySurvivorMan001e1Knife,entityclasses,Entity,Lucas
FuriousRamsaySurvivorMan001e1Spear,entityclasses,Entity,Lucas
FuriousRamsaySurvivorMan001e1Machete,entityclasses,Entity,Lucas
FuriousRamsaySurvivorMan001e1PipePistol,entityclasses,Entity,Lucas
FuriousRamsaySurvivorMan001e1PipeMachineGun,entityclasses,Entity,Lucas
FuriousRamsaySurvivorMan001e1PipeShotgun,entityclasses,Entity,Lucas
FuriousRamsaySurvivorMan001e1PipeRifle,entityclasses,Entity,Lucas
FuriousRamsaySurvivorMan001e1Pistol,entityclasses,Entity,Lucas
FuriousRamsaySurvivorMan001e1DesertVulture,entityclasses,Entity,Lucas
FuriousRamsaySurvivorMan001e1SMG5,entityclasses,Entity,Lucas
FuriousRamsaySurvivorMan001e1M60,entityclasses,Entity,Lucas
FuriousRamsaySurvivorMan001e1AK47,entityclasses,Entity,Lucas
FuriousRamsaySurvivorMan001e1AssaultRifle,entityclasses,Entity,Lucas
FuriousRamsaySurvivorMan001e1HuntingRifle,entityclasses,Entity,Lucas
FuriousRamsaySurvivorMan001e1SniperRifle,entityclasses,Entity,Lucas
FuriousRamsaySurvivorMan001e1PumpShotgun,entityclasses,Entity,Lucas
FuriousRamsaySurvivorMan001e1AutoShotgun,entityclasses,Entity,Lucas
FuriousRamsaySurvivorMan001e1WoodenBow,entityclasses,Entity,Lucas
FuriousRamsaySurvivorMan001e1CrossBow,entityclasses,Entity,Lucas

FuriousRamsaySurvivorMan001f1BatNoHire,entityclasses,Entity,Alexander
FuriousRamsaySurvivorMan001f1AxeNoHire,entityclasses,Entity,Alexander
FuriousRamsaySurvivorMan001f1ClubNoHire,entityclasses,Entity,Alexander
FuriousRamsaySurvivorMan001f1KnifeNoHire,entityclasses,Entity,Alexander
FuriousRamsaySurvivorMan001f1SpearNoHire,entityclasses,Entity,Alexander
FuriousRamsaySurvivorMan001f1MacheteNoHire,entityclasses,Entity,Alexander
FuriousRamsaySurvivorMan001f1Bat,entityclasses,Entity,Alexander
FuriousRamsaySurvivorMan001f1Axe,entityclasses,Entity,Alexander
FuriousRamsaySurvivorMan001f1Club,entityclasses,Entity,Alexander
FuriousRamsaySurvivorMan001f1Knife,entityclasses,Entity,Alexander
FuriousRamsaySurvivorMan001f1Spear,entityclasses,Entity,Alexander
FuriousRamsaySurvivorMan001f1Machete,entityclasses,Entity,Alexander
FuriousRamsaySurvivorMan001f1PipePistol,entityclasses,Entity,Alexander
FuriousRamsaySurvivorMan001f1PipeMachineGun,entityclasses,Entity,Alexander
FuriousRamsaySurvivorMan001f1PipeShotgun,entityclasses,Entity,Alexander
FuriousRamsaySurvivorMan001f1PipeRifle,entityclasses,Entity,Alexander
FuriousRamsaySurvivorMan001f1Pistol,entityclasses,Entity,Alexander
FuriousRamsaySurvivorMan001f1DesertVulture,entityclasses,Entity,Alexander
FuriousRamsaySurvivorMan001f1SMG5,entityclasses,Entity,Alexander
FuriousRamsaySurvivorMan001f1M60,entityclasses,Entity,Alexander
FuriousRamsaySurvivorMan001f1AK47,entityclasses,Entity,Alexander
FuriousRamsaySurvivorMan001f1AssaultRifle,entityclasses,Entity,Alexander
FuriousRamsaySurvivorMan001f1HuntingRifle,entityclasses,Entity,Alexander
FuriousRamsaySurvivorMan001f1SniperRifle,entityclasses,Entity,Alexander
FuriousRamsaySurvivorMan001f1PumpShotgun,entityclasses,Entity,Alexander
FuriousRamsaySurvivorMan001f1AutoShotgun,entityclasses,Entity,Alexander
FuriousRamsaySurvivorMan001f1WoodenBow,entityclasses,Entity,Alexander
FuriousRamsaySurvivorMan001f1CrossBow,entityclasses,Entity,Alexander

FuriousRamsaySurvivorMan001g1BatNoHire,entityclasses,Entity,Mason
FuriousRamsaySurvivorMan001g1AxeNoHire,entityclasses,Entity,Mason
FuriousRamsaySurvivorMan001g1ClubNoHire,entityclasses,Entity,Mason
FuriousRamsaySurvivorMan001g1KnifeNoHire,entityclasses,Entity,Mason
FuriousRamsaySurvivorMan001g1SpearNoHire,entityclasses,Entity,Mason
FuriousRamsaySurvivorMan001g1MacheteNoHire,entityclasses,Entity,Mason
FuriousRamsaySurvivorMan001g1Bat,entityclasses,Entity,Mason
FuriousRamsaySurvivorMan001g1Axe,entityclasses,Entity,Mason
FuriousRamsaySurvivorMan001g1Club,entityclasses,Entity,Mason
FuriousRamsaySurvivorMan001g1Knife,entityclasses,Entity,Mason
FuriousRamsaySurvivorMan001g1Spear,entityclasses,Entity,Mason
FuriousRamsaySurvivorMan001g1Machete,entityclasses,Entity,Mason
FuriousRamsaySurvivorMan001g1PipePistol,entityclasses,Entity,Mason
FuriousRamsaySurvivorMan001g1PipeMachineGun,entityclasses,Entity,Mason
FuriousRamsaySurvivorMan001g1PipeShotgun,entityclasses,Entity,Mason
FuriousRamsaySurvivorMan001g1PipeRifle,entityclasses,Entity,Mason
FuriousRamsaySurvivorMan001g1Pistol,entityclasses,Entity,Mason
FuriousRamsaySurvivorMan001g1DesertVulture,entityclasses,Entity,Mason
FuriousRamsaySurvivorMan001g1SMG5,entityclasses,Entity,Mason
FuriousRamsaySurvivorMan001g1M60,entityclasses,Entity,Mason
FuriousRamsaySurvivorMan001g1AK47,entityclasses,Entity,Mason
FuriousRamsaySurvivorMan001g1AssaultRifle,entityclasses,Entity,Mason
FuriousRamsaySurvivorMan001g1HuntingRifle,entityclasses,Entity,Mason
FuriousRamsaySurvivorMan001g1SniperRifle,entityclasses,Entity,Mason
FuriousRamsaySurvivorMan001g1PumpShotgun,entityclasses,Entity,Mason
FuriousRamsaySurvivorMan001g1AutoShotgun,entityclasses,Entity,Mason
FuriousRamsaySurvivorMan001g1WoodenBow,entityclasses,Entity,Mason
FuriousRamsaySurvivorMan001g1CrossBow,entityclasses,Entity,Mason

FuriousRamsaySurvivorMan001a2BatNoHire,entityclasses,Entity,Michael
FuriousRamsaySurvivorMan001a2AxeNoHire,entityclasses,Entity,Michael
FuriousRamsaySurvivorMan001a2ClubNoHire,entityclasses,Entity,Michael
FuriousRamsaySurvivorMan001a2KnifeNoHire,entityclasses,Entity,Michael
FuriousRamsaySurvivorMan001a2SpearNoHire,entityclasses,Entity,Michael
FuriousRamsaySurvivorMan001a2MacheteNoHire,entityclasses,Entity,Michael
FuriousRamsaySurvivorMan001a2Bat,entityclasses,Entity,Michael
FuriousRamsaySurvivorMan001a2Axe,entityclasses,Entity,Michael
FuriousRamsaySurvivorMan001a2Club,entityclasses,Entity,Michael
FuriousRamsaySurvivorMan001a2Knife,entityclasses,Entity,Michael
FuriousRamsaySurvivorMan001a2Spear,entityclasses,Entity,Michael
FuriousRamsaySurvivorMan001a2Machete,entityclasses,Entity,Michael
FuriousRamsaySurvivorMan001a2PipePistol,entityclasses,Entity,Michael
FuriousRamsaySurvivorMan001a2PipeMachineGun,entityclasses,Entity,Michael
FuriousRamsaySurvivorMan001a2PipeShotgun,entityclasses,Entity,Michael
FuriousRamsaySurvivorMan001a2PipeRifle,entityclasses,Entity,Michael
FuriousRamsaySurvivorMan001a2Pistol,entityclasses,Entity,Michael
FuriousRamsaySurvivorMan001a2DesertVulture,entityclasses,Entity,Michael
FuriousRamsaySurvivorMan001a2SMG5,entityclasses,Entity,Michael
FuriousRamsaySurvivorMan001a2M60,entityclasses,Entity,Michael
FuriousRamsaySurvivorMan001a2AK47,entityclasses,Entity,Michael
FuriousRamsaySurvivorMan001a2AssaultRifle,entityclasses,Entity,Michael
FuriousRamsaySurvivorMan001a2HuntingRifle,entityclasses,Entity,Michael
FuriousRamsaySurvivorMan001a2SniperRifle,entityclasses,Entity,Michael
FuriousRamsaySurvivorMan001a2PumpShotgun,entityclasses,Entity,Michael
FuriousRamsaySurvivorMan001a2AutoShotgun,entityclasses,Entity,Michael
FuriousRamsaySurvivorMan001a2WoodenBow,entityclasses,Entity,Michael
FuriousRamsaySurvivorMan001a2CrossBow,entityclasses,Entity,Michael

FuriousRamsaySurvivorMan001b2BatNoHire,entityclasses,Entity,Ethan
FuriousRamsaySurvivorMan001b2AxeNoHire,entityclasses,Entity,Ethan
FuriousRamsaySurvivorMan001b2ClubNoHire,entityclasses,Entity,Ethan
FuriousRamsaySurvivorMan001b2KnifeNoHire,entityclasses,Entity,Ethan
FuriousRamsaySurvivorMan001b2SpearNoHire,entityclasses,Entity,Ethan
FuriousRamsaySurvivorMan001b2MacheteNoHire,entityclasses,Entity,Ethan
FuriousRamsaySurvivorMan001b2Bat,entityclasses,Entity,Ethan
FuriousRamsaySurvivorMan001b2Axe,entityclasses,Entity,Ethan
FuriousRamsaySurvivorMan001b2Club,entityclasses,Entity,Ethan
FuriousRamsaySurvivorMan001b2Knife,entityclasses,Entity,Ethan
FuriousRamsaySurvivorMan001b2Spear,entityclasses,Entity,Ethan
FuriousRamsaySurvivorMan001b2Machete,entityclasses,Entity,Ethan
FuriousRamsaySurvivorMan001b2PipePistol,entityclasses,Entity,Ethan
FuriousRamsaySurvivorMan001b2PipeMachineGun,entityclasses,Entity,Ethan
FuriousRamsaySurvivorMan001b2PipeShotgun,entityclasses,Entity,Ethan
FuriousRamsaySurvivorMan001b2PipeRifle,entityclasses,Entity,Ethan
FuriousRamsaySurvivorMan001b2Pistol,entityclasses,Entity,Ethan
FuriousRamsaySurvivorMan001b2DesertVulture,entityclasses,Entity,Ethan
FuriousRamsaySurvivorMan001b2SMG5,entityclasses,Entity,Ethan
FuriousRamsaySurvivorMan001b2M60,entityclasses,Entity,Ethan
FuriousRamsaySurvivorMan001b2AK47,entityclasses,Entity,Ethan
FuriousRamsaySurvivorMan001b2AssaultRifle,entityclasses,Entity,Ethan
FuriousRamsaySurvivorMan001b2HuntingRifle,entityclasses,Entity,Ethan
FuriousRamsaySurvivorMan001b2SniperRifle,entityclasses,Entity,Ethan
FuriousRamsaySurvivorMan001b2PumpShotgun,entityclasses,Entity,Ethan
FuriousRamsaySurvivorMan001b2AutoShotgun,entityclasses,Entity,Ethan
FuriousRamsaySurvivorMan001b2WoodenBow,entityclasses,Entity,Ethan
FuriousRamsaySurvivorMan001b2CrossBow,entityclasses,Entity,Ethan

FuriousRamsaySurvivorMan001c2BatNoHire,entityclasses,Entity,Jacob
FuriousRamsaySurvivorMan001c2AxeNoHire,entityclasses,Entity,Jacob
FuriousRamsaySurvivorMan001c2ClubNoHire,entityclasses,Entity,Jacob
FuriousRamsaySurvivorMan001c2KnifeNoHire,entityclasses,Entity,Jacob
FuriousRamsaySurvivorMan001c2SpearNoHire,entityclasses,Entity,Jacob
FuriousRamsaySurvivorMan001c2MacheteNoHire,entityclasses,Entity,Jacob
FuriousRamsaySurvivorMan001c2Bat,entityclasses,Entity,Jacob
FuriousRamsaySurvivorMan001c2Axe,entityclasses,Entity,Jacob
FuriousRamsaySurvivorMan001c2Club,entityclasses,Entity,Jacob
FuriousRamsaySurvivorMan001c2Knife,entityclasses,Entity,Jacob
FuriousRamsaySurvivorMan001c2Spear,entityclasses,Entity,Jacob
FuriousRamsaySurvivorMan001c2Machete,entityclasses,Entity,Jacob
FuriousRamsaySurvivorMan001c2PipePistol,entityclasses,Entity,Jacob
FuriousRamsaySurvivorMan001c2PipeMachineGun,entityclasses,Entity,Jacob
FuriousRamsaySurvivorMan001c2PipeShotgun,entityclasses,Entity,Jacob
FuriousRamsaySurvivorMan001c2PipeRifle,entityclasses,Entity,Jacob
FuriousRamsaySurvivorMan001c2Pistol,entityclasses,Entity,Jacob
FuriousRamsaySurvivorMan001c2DesertVulture,entityclasses,Entity,Jacob
FuriousRamsaySurvivorMan001c2SMG5,entityclasses,Entity,Jacob
FuriousRamsaySurvivorMan001c2M60,entityclasses,Entity,Jacob
FuriousRamsaySurvivorMan001c2AK47,entityclasses,Entity,Jacob
FuriousRamsaySurvivorMan001c2AssaultRifle,entityclasses,Entity,Jacob
FuriousRamsaySurvivorMan001c2HuntingRifle,entityclasses,Entity,Jacob
FuriousRamsaySurvivorMan001c2SniperRifle,entityclasses,Entity,Jacob
FuriousRamsaySurvivorMan001c2PumpShotgun,entityclasses,Entity,Jacob
FuriousRamsaySurvivorMan001c2AutoShotgun,entityclasses,Entity,Jacob
FuriousRamsaySurvivorMan001c2WoodenBow,entityclasses,Entity,Jacob
FuriousRamsaySurvivorMan001c2CrossBow,entityclasses,Entity,Jacob

FuriousRamsaySurvivorMan001d2BatNoHire,entityclasses,Entity,Jackson
FuriousRamsaySurvivorMan001d2AxeNoHire,entityclasses,Entity,Jackson
FuriousRamsaySurvivorMan001d2ClubNoHire,entityclasses,Entity,Jackson
FuriousRamsaySurvivorMan001d2KnifeNoHire,entityclasses,Entity,Jackson
FuriousRamsaySurvivorMan001d2SpearNoHire,entityclasses,Entity,Jackson
FuriousRamsaySurvivorMan001d2MacheteNoHire,entityclasses,Entity,Jackson
FuriousRamsaySurvivorMan001d2Bat,entityclasses,Entity,Jackson
FuriousRamsaySurvivorMan001d2Axe,entityclasses,Entity,Jackson
FuriousRamsaySurvivorMan001d2Club,entityclasses,Entity,Jackson
FuriousRamsaySurvivorMan001d2Knife,entityclasses,Entity,Jackson
FuriousRamsaySurvivorMan001d2Spear,entityclasses,Entity,Jackson
FuriousRamsaySurvivorMan001d2Machete,entityclasses,Entity,Jackson
FuriousRamsaySurvivorMan001d2PipePistol,entityclasses,Entity,Jackson
FuriousRamsaySurvivorMan001d2PipeMachineGun,entityclasses,Entity,Jackson
FuriousRamsaySurvivorMan001d2PipeShotgun,entityclasses,Entity,Jackson
FuriousRamsaySurvivorMan001d2PipeRifle,entityclasses,Entity,Jackson
FuriousRamsaySurvivorMan001d2Pistol,entityclasses,Entity,Jackson
FuriousRamsaySurvivorMan001d2DesertVulture,entityclasses,Entity,Jackson
FuriousRamsaySurvivorMan001d2SMG5,entityclasses,Entity,Jackson
FuriousRamsaySurvivorMan001d2M60,entityclasses,Entity,Jackson
FuriousRamsaySurvivorMan001d2AK47,entityclasses,Entity,Jackson
FuriousRamsaySurvivorMan001d2AssaultRifle,entityclasses,Entity,Jackson
FuriousRamsaySurvivorMan001d2HuntingRifle,entityclasses,Entity,Jackson
FuriousRamsaySurvivorMan001d2SniperRifle,entityclasses,Entity,Jackson
FuriousRamsaySurvivorMan001d2PumpShotgun,entityclasses,Entity,Jackson
FuriousRamsaySurvivorMan001d2AutoShotgun,entityclasses,Entity,Jackson
FuriousRamsaySurvivorMan001d2WoodenBow,entityclasses,Entity,Jackson
FuriousRamsaySurvivorMan001d2CrossBow,entityclasses,Entity,Jackson

FuriousRamsaySurvivorMan001e2BatNoHire,entityclasses,Entity,Sebastian
FuriousRamsaySurvivorMan001e2AxeNoHire,entityclasses,Entity,Sebastian
FuriousRamsaySurvivorMan001e2ClubNoHire,entityclasses,Entity,Sebastian
FuriousRamsaySurvivorMan001e2KnifeNoHire,entityclasses,Entity,Sebastian
FuriousRamsaySurvivorMan001e2SpearNoHire,entityclasses,Entity,Sebastian
FuriousRamsaySurvivorMan001e2MacheteNoHire,entityclasses,Entity,Sebastian
FuriousRamsaySurvivorMan001e2Bat,entityclasses,Entity,Sebastian
FuriousRamsaySurvivorMan001e2Axe,entityclasses,Entity,Sebastian
FuriousRamsaySurvivorMan001e2Club,entityclasses,Entity,Sebastian
FuriousRamsaySurvivorMan001e2Knife,entityclasses,Entity,Sebastian
FuriousRamsaySurvivorMan001e2Spear,entityclasses,Entity,Sebastian
FuriousRamsaySurvivorMan001e2Machete,entityclasses,Entity,Sebastian
FuriousRamsaySurvivorMan001e2PipePistol,entityclasses,Entity,Sebastian
FuriousRamsaySurvivorMan001e2PipeMachineGun,entityclasses,Entity,Sebastian
FuriousRamsaySurvivorMan001e2PipeShotgun,entityclasses,Entity,Sebastian
FuriousRamsaySurvivorMan001e2PipeRifle,entityclasses,Entity,Sebastian
FuriousRamsaySurvivorMan001e2Pistol,entityclasses,Entity,Sebastian
FuriousRamsaySurvivorMan001e2DesertVulture,entityclasses,Entity,Sebastian
FuriousRamsaySurvivorMan001e2SMG5,entityclasses,Entity,Sebastian
FuriousRamsaySurvivorMan001e2M60,entityclasses,Entity,Sebastian
FuriousRamsaySurvivorMan001e2AK47,entityclasses,Entity,Sebastian
FuriousRamsaySurvivorMan001e2AssaultRifle,entityclasses,Entity,Sebastian
FuriousRamsaySurvivorMan001e2HuntingRifle,entityclasses,Entity,Sebastian
